iter,usage_pct,power_avg,cost_rel,mejora_rel
0,4.582839511037559,169.6669190006249,45.96622889305816,0.07277926594649002
1,4.21474576983141,160.74747934844217,45.96622889305816,0.06341491340448345
2,5.956712702004571,212.4064721747775,45.96622889305816,0.1184268693620823
3,4.642474238411616,206.32628776960388,45.96622889305816,0.08965611492341286
4,5.238147899862793,174.63431676888007,45.96622889305816,0.08562157153307624
5,4.577736363107115,203.7822203163026,45.96622889305816,0.08731581581704587
6,5.679588998815514,170.36709321457138,45.96622889305816,0.0905687704005231
7,5.716671490472355,208.7188886970389,45.96622889305816,0.11168139720230393
8,4.979318688373997,171.51523199079463,45.96622889305816,0.07993711439930412
9,5.099807713964973,188.29052862104007,45.96622889305816,0.08987897789471229
10,4.377934331375301,230.39787570407125,45.96622889305816,0.09441120966458622
11,4.921145301525503,166.3804825781543,45.96622889305816,0.0766380448178308
12,4.604277384304194,174.52039041145997,45.96622889305816,0.07521137083244527
13,5.878490331002256,179.4449576970291,45.96622889305816,0.09873540600478727
14,5.012793415123449,219.64179928962483,45.96622889305816,0.10305537513943441
15,4.317021752612457,194.9990076485118,45.96622889305816,0.07879388004600545
16,5.3065628054863065,230.55629794942257,45.96622889305816,0.11451599408518072
17,5.3082063443448995,166.40670784804618,45.96622889305816,0.0826788589230752
18,4.643122926224397,188.07457614919724,45.96622889305816,0.08173651602713444
19,4.776546898459557,235.32948313802643,45.96622889305816,0.10521223247798928
20,4.071406704319447,184.17388915078132,45.96622889305816,0.07018566113979366
21,4.984911842666969,166.9116819395543,45.96622889305816,0.07787894587012302
22,4.9670759214615225,168.5703133768441,45.96622889305816,0.07837142457899154
23,5.6755644293981415,181.6067513494581,45.96622889305816,0.09647546857392951
24,5.046022365010446,209.46542834964785,45.96622889305816,0.0989321333035292
25,4.611451234114231,188.10517598262635,45.96622889305816,0.08119218237889421
26,5.021032107828856,224.43477590761535,45.96622889305816,0.10547729861249981
27,4.905383754031656,199.27167394683798,45.96622889305816,0.09149437739683916
28,5.191729873017519,194.01691518636403,45.96622889305816,0.09428172759193522
29,5.452156712552652,160.39260858352984,45.96622889305816,0.08185185567304408
30,4.966039469026501,233.84129440620325,45.96622889305816,0.10869441312688463
31,5.231807536307995,198.91197939559387,45.96622889305816,0.09740663645205251
32,5.544049670942933,191.44005940255136,45.96622889305816,0.09934265936425056
33,4.934491229446897,175.6127777125986,45.96622889305816,0.08110998898719213
34,4.24840830181589,162.0418179337084,45.96622889305816,0.06443609370596477
35,5.463017807710866,197.45520913431352,45.96622889305816,0.10096644390075622
36,5.878706499193957,174.14528397527732,45.96622889305816,0.09582290758960357
37,4.48796685936802,211.09807572277006,45.96622889305816,0.0886767493173263
38,4.109195371261376,200.2730603215317,45.96622889305816,0.07702916199840469
39,4.247163034822953,172.91179634051903,45.96622889305816,0.0687383975961341
40,5.024199746685685,205.52566474499338,45.96622889305816,0.09665154652132538
41,4.424069489836047,181.69908926944888,45.96622889305816,0.07524030357492154
42,4.5682151752675955,171.34478623979425,45.96622889305816,0.07326445021305794
43,5.931441704349409,215.37599446870553,45.96622889305816,0.11957307857421338
44,4.221683662854369,188.57281455374545,45.96622889305816,0.07451447051505729
45,4.345205591200013,178.75089066599347,45.96622889305816,0.07269999699024102
46,5.878955552260095,170.94023626362758,45.96622889305816,0.09406332478171567
47,5.759623459366783,227.34680278816896,45.96622889305816,0.1225628332110722
48,5.487336503809568,199.7377619136708,45.96622889305816,0.1025882500161271
49,4.5167353095413585,226.4783892554271,45.96622889305816,0.09574745895917654
50,5.6681499312786325,202.02527962768997,45.96622889305816,0.107182256204859
51,4.095226772832337,175.43689444290652,45.96622889305816,0.06724728195729816
52,4.112166919012035,174.38704143817046,45.96622889305816,0.06712136710404143
53,5.016842561548821,228.33387648865303,45.96622889305816,0.1072202142783757
54,5.306473664942451,208.0722375618689,45.96622889305816,0.10334655386899334
55,5.495907084190191,211.1929179646814,45.96622889305816,0.10864120681186254
56,4.886854528909135,225.22907562104825,45.96622889305816,0.10302193776333304
57,4.620368940906854,234.2491925825543,45.96622889305816,0.10130493614351219
58,4.2323811650345995,211.0143914291432,45.96622889305816,0.08359353623424437
59,5.001032706080273,194.06093253413323,45.96622889305816,0.09083927460587969
60,4.8594327595898275,163.3766019231238,45.96622889305816,0.07431068843974098
61,5.503027609725624,188.1877664129652,45.96622889305816,0.09693239160226229
62,4.953272713946754,227.80752695764198,45.96622889305816,0.1056175667643075
63,5.154217002160734,228.1149276125733,45.96622889305816,0.11005055926931573
64,4.2741587891255195,182.54540397556042,45.96622889305816,0.07302934480763469
65,4.455864828862258,230.90674245794034,45.96622889305816,0.09630403215877004
66,5.5631143902943005,226.72806855207185,45.96622889305816,0.11805900732715412
67,5.137367120240221,177.65991294231094,45.96622889305816,0.08542911268331559
68,4.753996748674184,204.02406985448812,45.96622889305816,0.09078542597961825
69,4.037957154410041,211.17138141935757,45.96622889305816,0.0798128127022774
70,5.709738993808433,186.0508260330821,45.96622889305816,0.09943143502325512
71,5.359579084155834,198.6850631132114,45.96622889305816,0.0996716736845622
72,4.00795498393498,182.7193754332729,45.96622889305816,0.06854618454177994
73,5.055720507651733,217.9926782699681,45.96622889305816,0.10315750105883703
74,4.804067534748197,174.8996316414423,45.96622889305816,0.07864549451067548
75,4.122099441632661,217.17536800804967,45.96622889305816,0.0837924481557399
76,4.730082680826415,211.76833631168853,45.96622889305816,0.09375741085794798
77,4.443503677181577,220.37484297233996,45.96622889305816,0.09165652938991274
78,4.6887723313996945,164.18949441148726,45.96622889305816,0.07205769403588887
79,5.020466999429699,218.5157317820723,45.96622889305816,0.10268397549709654
80,5.86499431589174,237.66862247451837,45.96622889305816,0.13047139122066223
81,4.91283921433151,208.94986856603484,45.96622889305816,0.09608387332009105
82,5.114441854875497,202.68332704308557,45.96622889305816,0.09702689172832427
83,4.229078230414138,213.6692036202065,45.96622889305816,0.0845791855777572
84,5.930540496713104,170.144231088129,45.96622889305816,0.0944468228574245
85,4.623709015833899,166.16399324442887,45.96622889305816,0.07191231406362703
86,4.805565794868963,198.53376928355968,45.96622889305816,0.08930067969845701
87,4.716036182338574,198.12657153432093,45.96622889305816,0.08745722669160821
88,5.605933733300431,177.11388746125397,45.96622889305816,0.09293438385082986
89,5.515943390341889,223.46303980218124,45.96622889305816,0.11537224708300649
90,5.162266262140763,185.22569500415327,45.96622889305816,0.08949885574046183
91,5.873001664705199,189.11228448728815,45.96622889305816,0.10395747288670036
92,4.099842369830721,170.8870281586974,45.96622889305816,0.06557708462755163
93,5.783180011288829,171.9981184958718,45.96622889305816,0.09310355316892781
94,4.894788283201523,215.35772486571722,45.96622889305816,0.09866661183939925
95,5.147289401847343,212.26973601718245,45.96622889305816,0.10226864817319892
96,4.6976293290523525,212.9788910750916,45.96622889305816,0.09364641485316592
97,4.018171150034906,181.0600189170874,45.96622889305816,0.06809682151934204
98,4.247199687012301,196.42103818025296,45.96622889305816,0.07808480520813664
99,4.291646164721182,203.7896857337277,45.96622889305816,0.08186192569047988
100,4.361330082518585,193.14117399230142,45.96622889305816,0.07884418579180232
101,4.148443027985861,195.19842165300173,45.96622889305816,0.07579442813719041
102,5.6159665584801335,185.3521007241875,45.96622889305816,0.09743116024615694
103,5.4126334726098175,194.07888745933639,45.96622889305816,0.09832472981035639
104,4.468423663269294,184.27828797614492,45.96622889305816,0.07707337210117204
105,4.605156533068795,219.3903126409067,45.96622889305816,0.09456658207310592
106,4.401871922190973,238.22172239996559,45.96622889305816,0.09815097343787245
107,5.374968524360196,192.09235461161535,45.96622889305816,0.09664109767799789
108,5.99600801959085,177.29372385081504,45.96622889305816,0.09950190962705253
109,5.5258224293861264,181.67495180667723,45.96622889305816,0.09396536980437178
110,5.08712890262568,164.3537094860647,45.96622889305816,0.07825788414103647
111,5.692918272604755,189.29215216835075,45.96622889305816,0.1008656767815731
112,5.168972781721552,234.18270653609707,45.96622889305816,0.1133013057728733
113,4.060493450768305,237.44139494682943,45.96622889305816,0.0902424958459026
114,5.050358697804028,222.45972591424962,45.96622889305816,0.10515973213344745
115,4.946089531211698,225.27262221335818,45.96622889305816,0.10429085706606205
116,5.76111765522957,190.53392446985896,45.96622889305816,0.10274363013877388
117,5.44526446124493,239.8894406351527,45.96622889305816,0.12226607131925374
118,5.514263351188878,236.55038620356504,45.96622889305816,0.12209194533293725
119,5.473234460068756,186.3909549969149,45.96622889305816,0.09548710684664478
120,5.654303349717078,213.3072611775644,45.96622889305816,0.11289133078659806
121,4.0661359469024445,173.79472360892515,45.96622889305816,0.06614459027731391
122,4.522546015720272,219.48510457375465,45.96622889305816,0.09291030701471827
123,5.59426531859307,226.15083493683866,45.96622889305816,0.11841783152079087
124,4.134429475071847,165.77253451776875,45.96622889305816,0.06415108622841
125,4.5988864355769135,214.49947182175268,45.96622889305816,0.09233253538699046
126,5.684369817773381,229.55005336833585,45.96622889305816,0.12213371617529822
127,4.415030629572278,221.39322249467318,45.96622889305816,0.09149005555500961
128,5.281549865499259,234.13840153355613,45.96622889305816,0.11574703699675883
129,5.545722087712885,202.28970273384007,45.96622889305816,0.10500445543235828
130,5.566388565650832,184.6622155746831,45.96622889305816,0.09621159399845744
131,5.572290478805073,222.49347798099728,45.96622889305816,0.11604511984569543
132,5.710417180801726,179.39168429672478,45.96622889305816,0.0958839669310514
133,5.698001679743796,173.52401747954974,45.96622889305816,0.09254607739176068
134,5.543799217313724,234.3933991330303,45.96622889305816,0.12162664263271362
135,4.071596229227928,210.0810117660531,45.96622889305816,0.08006216917973506
136,5.319183445112327,225.21143220557457,45.96622889305816,0.1121272702840302
137,4.2056467981390675,232.75445435829772,45.96622889305816,0.09162345120782073
138,5.98757423951846,213.7684218261081,45.96622889305816,0.11980372208206151
139,4.859865966339941,210.80123153285345,45.96622889305816,0.09588999240185607
140,4.109412232727414,220.24273329778418,45.96622889305816,0.08471438187107087
141,4.139933181638688,185.80727987778153,45.96622889305816,0.07199990210612668
142,4.2787974457221285,218.0833003725276,45.96622889305816,0.08734136753989509
143,5.188856520196658,215.93630485240885,45.96622889305816,0.10487529031642367
144,4.129132261514334,189.6325069417752,45.96622889305816,0.0732904569301437
145,4.812339332433002,208.19188243484814,45.96622889305816,0.09377690255242802
146,4.204661401428275,211.77895834046922,45.96622889305816,0.08334694478156508
147,4.789397148870339,232.47359708252966,45.96622889305816,0.10421502465391987
148,4.899618279677882,168.16572589154458,45.96622889305816,0.0771215201259527
149,4.206804042354585,180.34364584545744,45.96622889305816,0.07101154741408734
150,4.479623258860488,223.73489630769637,45.96622889305816,0.09381041704182998
151,5.444777099434389,166.13381757700537,45.96622889305816,0.08466696626402563
152,5.702868099913172,167.6904035814748,45.96622889305816,0.08951120130385913
153,5.571255626921495,168.92936768817194,45.96622889305816,0.08809151741067768
154,4.752716688034313,220.07444978662312,45.96622889305816,0.09790106134637586
155,4.50726998163447,169.06639532539697,45.96622889305816,0.07132581036858962
156,5.574390533000327,215.27804573813344,45.96622889305816,0.11232410905174328
157,5.782535865649735,211.32420235040473,45.96622889305816,0.11437824334912909
158,4.147901439892869,211.09077336190342,45.96622889305816,0.08195463645182784
159,5.645014143661007,166.6942836042693,45.96622889305816,0.08807681269422728
160,4.271386605070754,214.2053805589108,45.96622889305816,0.08563969376851963
161,5.582660955450018,188.2520863498963,45.96622889305816,0.0983686927623727
162,5.470523202373531,173.38945860349278,45.96622889305816,0.0887825068731799
163,4.888010628179451,219.8379247054287,45.96622889305816,0.10057976252410782
164,4.397972307511514,187.91170764058998,45.96622889305816,0.07735389353270415
165,5.258131664001347,187.67961666298382,45.96622889305816,0.09236861104192208
